UNIVERSITAS;PROGRAM STUDI;JENJANG;KEKETATAN;DAYA TAMPUNG 2024;PEMINAT;RATA-RATA;Column1
UNIVERSITAS NEGERI MEDAN;PENDIDIKAN SEJARAH;S1;31,59509202;103;326;641.33;FALSE
UNIVERSITAS NEGERI MEDAN;PENDIDIKAN SENI RUPA;S1;97,59036145;81;83;555.31;FALSE
UNIVERSITAS NEGERI MEDAN;PENDIDIKAN TARI;S1;94,11764706;96;102;643.78;FALSE
UNIVERSITAS NEGERI MEDAN;PENDIDIKAN TATA BOGA;S1;14,73477407;75;509;623.89;FALSE
UNIVERSITAS NEGERI MEDAN;PENDIDIKAN TATA BUSANA;S1;13,13320826;70;533;556.11;FALSE
UNIVERSITAS NEGERI MEDAN;PENDIDIKAN TATA RIAS;S1;20,75;83;400;646.65;FALSE
UNIVERSITAS NEGERI MEDAN;PENDIDIKAN TEKNIK BANGUNAN;S1;110,2564103;86;78;561.35;FALSE
UNIVERSITAS NEGERI MEDAN;PENDIDIKAN TEKNIK ELEKTRO;S1;68,26923077;71;104;645.58;FALSE
UNIVERSITAS NEGERI MEDAN;PENDIDIKAN TEKNIK MESIN;S1;55,62913907;84;151;648.73;FALSE
UNIVERSITAS NEGERI MEDAN;PENDIDIKAN TEKNIK OTOMOTIF;S1;82,69230769;86;104;636.43;FALSE
UNIVERSITAS NEGERI MEDAN;PENDIDIKAN TEKNOLOGI INFORMATIKA DAN KOMPUTER;S1;12,26708075;79;644;625.74;FALSE
UNIVERSITAS NEGERI MEDAN;SASTRA INDONESIA;S1;39,25233645;84;214;594.32;FALSE
UNIVERSITAS NEGERI MEDAN;SASTRA INGGRIS;S1;21,64948454;84;388;643.6;FALSE
UNIVERSITAS NEGERI MEDAN;SENI PERTUNJUKAN;S1;284,2105263;54;19;573.5;FALSE
UNIVERSITAS NEGERI MEDAN;STATISTIKA;S1;27,92792793;62;222;625.83;FALSE
UNIVERSITAS NEGERI MEDAN;TEKNIK ELEKTRO;S1;19,83002833;70;353;623.1;FALSE
UNIVERSITAS NEGERI MEDAN;TEKNIK SIPIL;S1;14,57564576;79;542;624.12;FALSE
UNIVERSITAS NEGERI PADANG;AKUNTANSI;D3;40,90909091;54;132;622,11;TRUE
UNIVERSITAS NEGERI PADANG;INFORMASI, PERPUSTAKAAN & KEARSIPAN;D3;16,36363636;36;220;605.18;FALSE
UNIVERSITAS NEGERI PADANG;KEPERAWATAN PSDKU PARIAMAN;D3;32,81853282;85;259;573.72;FALSE
UNIVERSITAS NEGERI PADANG;MANAJEMEN PAJAK;D3;15,85760518;49;309;634.66;FALSE
UNIVERSITAS NEGERI PADANG;MANAJEMEN PERDAGANGAN;D3;33,125;53;160;564.01;FALSE
UNIVERSITAS NEGERI PADANG;STATISTIKA;D3;78,37837838;29;37;575.5;FALSE
UNIVERSITAS NEGERI PADANG;TATA BOGA;D3;9,224318658;44;477;555.27;FALSE
UNIVERSITAS NEGERI PADANG;TATA BUSANA;D3;11,61825726;28;241;569.48;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK LISTRIK;D3;49,33333333;37;75;631.71;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK MESIN;D3;35,48387097;44;124;586.16;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK OTOMOTIF;D3;34,95934959;43;123;641.33;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK OTOMOTIF (KAMPUS KABUPATEN SAWAHLUNTO);D3;457,1428571;32;7;626,14;TRUE
UNIVERSITAS NEGERI PADANG;TEKNIK PERTAMBANGAN;D3;9,695290859;35;361;644.95;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK PERTAMBANGAN (KAMPUS KABUPATEN SAWAHLUNTO);D3;43,90243902;18;41;584.05;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK SIPIL BANGUNAN GEDUNG;D3;30,68181818;27;88;637.81;FALSE
UNIVERSITAS NEGERI PADANG;ANIMASI;D4;21,8487395;26;119;599.94;FALSE
UNIVERSITAS NEGERI PADANG;MANAJEMEN PERHOTELAN (NK);D4;18,30065359;84;459;630.66;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN TATA RIAS DAN KECANTIKAN;D4;20,05012531;80;399;637.09;FALSE
UNIVERSITAS NEGERI PADANG;PENGINDERAAN JAUH DAN SISTEM INFORMASI GEOGRAFIS;D4;66,66666667;34;51;584.42;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK ELEKTRO INDUSTRI (NK);D4;34,74576271;41;118;572.33;FALSE
UNIVERSITAS NEGERI PADANG;TEKNOLOGI REKAYASA SISTEM ELEKTRONIKA;D4;138,0952381;29;21;640.66;FALSE
UNIVERSITAS NEGERI PADANG;ADMINISTRASI PENDIDIKAN;S1;16,90391459;95;562;639.1;FALSE
UNIVERSITAS NEGERI PADANG;AGRIBISNIS (KAMPUS KABUPATEN SIJUNJUNG);S1;41,02564103;32;78;632.57;FALSE
UNIVERSITAS NEGERI PADANG;AGROTEKNOLOGI (KAMPUS KABUPATEN SIJUNJUNG);S1;68,18181818;30;44;641.16;FALSE
UNIVERSITAS NEGERI PADANG;AKUNTANSI (NK);S1;5,591397849;52;930;612.07;FALSE
UNIVERSITAS NEGERI PADANG;BIMBINGAN DAN KONSELING;S1;13,46153846;91;676;578.87;FALSE
UNIVERSITAS NEGERI PADANG;BIOLOGI (NK);S1;34,61538462;54;156;586.63;FALSE
UNIVERSITAS NEGERI PADANG;BISNIS DIGITAL;S1;7,462686567;45;603;645,68;TRUE
UNIVERSITAS NEGERI PADANG;DESAIN KOMUNIKASI VISUAL;S1;21,39175258;83;388;622.01;FALSE
UNIVERSITAS NEGERI PADANG;EKONOMI PEMBANGUNAN (NK);S1;13,36206897;62;464;555.5;FALSE
UNIVERSITAS NEGERI PADANG;FISIKA (NK);S1;72,34042553;68;94;624.22;FALSE
UNIVERSITAS NEGERI PADANG;GEOGRAFI (NK);S1;21,51898734;51;237;570.46;FALSE
UNIVERSITAS NEGERI PADANG;ILMU ADMINISTRASI NEGARA (NK);S1;11,56832298;149;1288;571.81;FALSE
UNIVERSITAS NEGERI PADANG;ILMU HUKUM;S1;9,132420091;60;657;572.01;FALSE
UNIVERSITAS NEGERI PADANG;ILMU KEOLAHRAGAAN (NK);S1;89,41176471;76;85;633.96;FALSE
UNIVERSITAS NEGERI PADANG;ILMU KOMUNIKASI;S1;5,815160955;56;963;589.45;FALSE
UNIVERSITAS NEGERI PADANG;INFORMATIKA;S1;33,07086614;42;127;552.15;FALSE
UNIVERSITAS NEGERI PADANG;KEDOKTERAN;S1;#VALUE!;20;(Prodi Baru);706,54;TRUE
UNIVERSITAS NEGERI PADANG;KEDOKTERAN HEWAN;S1;#VALUE!;31;(Prodi Baru);700,64;TRUE
UNIVERSITAS NEGERI PADANG;KEPERAWATAN;S1;5,313351499;39;734;689,47;TRUE
UNIVERSITAS NEGERI PADANG;KIMIA (NK);S1;48,03149606;61;127;618.96;FALSE
UNIVERSITAS NEGERI PADANG;MANAJEMEN (NK);S1;4,251883746;79;1858;604.16;FALSE
UNIVERSITAS NEGERI PADANG;MATEMATIKA (NK);S1;39,83050847;47;118;641.02;FALSE
UNIVERSITAS NEGERI PADANG;PARIWISATA;S1;6,766917293;36;532;627.1;FALSE
UNIVERSITAS NEGERI PADANG;PEND GURU PENDIDIKAN ANAK USIA DINI;S1;20,65491184;82;397;618.91;FALSE
UNIVERSITAS NEGERI PADANG;PEND PANCASILA & KEWARGANEGARAAN (PPKN);S1;18,89250814;58;307;617.21;FALSE
UNIVERSITAS NEGERI PADANG;PENDD BHS INGGRIS;S1;19,85645933;83;418;608.06;FALSE
UNIVERSITAS NEGERI PADANG;PENDD KEPELATIHAN OLAHRAGA;S1;37,27272727;123;330;610.16;FALSE
UNIVERSITAS NEGERI PADANG;PENDD KESEJAHTERAAN KELUARGA;S1;12,5698324;45;358;602.64;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN AGAMA ISLAM;S1;11,83206107;62;524;604.65;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN BAHASA DAN SASTRA INDONESIA;S1;18,11594203;100;552;596.61;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN BAHASA JEPANG;S1;36,44859813;39;107;596.48;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN BIOLOGI;S1;28,37209302;61;215;594.6;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN EKONOMI;S1;23,65930599;75;317;565.53;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN FISIKA;S1;87,65432099;71;81;749.87;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN GEOGRAFI;S1;25;50;200;666.69;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI – PSDKU SAWAHLUNTO;S1;#VALUE!;27;(Prodi Baru);598,62;TRUE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN GURU SEKOLAH DASAR – PSDKU SAWAHLUNTO;S1;#VALUE!;21;(Prodi Baru);602,72;TRUE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN ILMU PENGETAHUAN ALAM;S1;42,17687075;62;147;682.11;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN ILMU PENGETAHUAN SOSIAL (PIPS);S1;#VALUE!;42;162;502,64;TRUE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI;S1;36,65158371;162;442;601.93;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN KIMIA;S1;68,13186813;62;91;709.88;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN LUAR BIASA;S1;36,71875;94;256;659.51;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN MATEMATIKA;S1;18,62464183;65;349;746.87;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN MUSIK;S1;53,19148936;25;47;735.78;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN NON FORMAL;S1;50;68;136;571.18;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN SEJARAH;S1;28,82882883;64;222;707.12;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN SENDRATASIK;S1;96,875;62;64;643.86;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN SENI RUPA;S1;101,8867925;54;53;663.27;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN SOSIOLOGI;S1;21,15869018;84;397;717.79;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN TARI;S1;53,06122449;26;49;609.77;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN TEKNIK BANGUNAN;S1;40;26;65;690.9;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN TEKNIK ELEKTRO;S1;75,86206897;44;58;611.02;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN TEKNIK ELEKTRONIKA;S1;58,62068966;34;58;729.11;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN TEKNIK INFORMATIKA;S1;8,595387841;41;477;705.73;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN TEKNIK MESIN;S1;46,66666667;42;90;583.22;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN TEKNIK OTOMOTIF;S1;45,90163934;56;122;629.25;FALSE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN VOKASIONAL DESAIN FASHION;S1;#VALUE!;30;(Prodi Baru);608,66;TRUE
UNIVERSITAS NEGERI PADANG;PENDIDIKAN VOKASIONAL SENI KULINER;S1;#VALUE!;30;(Prodi Baru);614,87;TRUE
UNIVERSITAS NEGERI PADANG;PERPUSTAKAAN DAN ILMU INFORMASI;S1;6,4;32;500;573.13;FALSE
UNIVERSITAS NEGERI PADANG;PETERNAKAN (KAMPUS KABUPATEN SIJUNJUNG);S1;140;35;25;622.18;FALSE
UNIVERSITAS NEGERI PADANG;PGSD (PENDIDIKAN GURU SEKOLAH DASAR);S1;7,291666667;182;2496;650.37;FALSE
UNIVERSITAS NEGERI PADANG;PSIKOLOGI;S1;7,289829512;124;1701;641.96;FALSE
UNIVERSITAS NEGERI PADANG;SASTRA INDONESIA;S1;40,625;52;128;602.36;FALSE
UNIVERSITAS NEGERI PADANG;SASTRA INGGRIS;S1;17,68953069;49;277;570.34;FALSE
UNIVERSITAS NEGERI PADANG;STATISTIKA (NK);S1;12,37113402;36;291;633.21;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK ELEKTRO;S1;7,168458781;20;279;614.45;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK GEOLOGI;S1;16;24;150;644.15;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK MESIN (NK);S1;10,98591549;39;355;644.74;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK PERTAMBANGAN (NK);S1;28,57142857;32;112;646.61;FALSE
UNIVERSITAS NEGERI PADANG;TEKNIK SIPIL;S1;6,362545018;53;833;604.15;FALSE
UNIVERSITAS NEGERI PADANG;TEKNOLOGI PENDIDIKAN;S1;32,74336283;74;226;598.68;FALSE
UNIVERSITAS NEGERI SEMARANG;DESAIN KOMUNIKASI VISUAL;D3;9,917355372;12;121;569.29;FALSE
UNIVERSITAS NEGERI SEMARANG;STATISTIKA TERAPAN DAN KOMPUTASI;D3;35,29411765;12;34;792.19;FALSE
UNIVERSITAS NEGERI SEMARANG;AKUNTANSI;S1;8,711433757;144;1653;743.14;FALSE
UNIVERSITAS NEGERI SEMARANG;BIMBINGAN DAN KONSELING;S1;5,651105651;46;814;781.21;FALSE
UNIVERSITAS NEGERI SEMARANG;BIOLOGI;S1;21,05263158;32;152;633.21;FALSE
UNIVERSITAS NEGERI SEMARANG;EKONOMI DAN KEUANGAN ISLAM;S1;#VALUE!;15;(Prodi Baru);632,12;TRUE
UNIVERSITAS NEGERI SEMARANG;EKONOMI PEMBANGUNAN;S1;12,2972973;91;740;650.43;FALSE
UNIVERSITAS NEGERI SEMARANG;FARMASI;S1;3,328173375;43;1292;687,29;TRUE
UNIVERSITAS NEGERI SEMARANG;FISIKA;S1;75,43859649;43;57;749.87;FALSE
UNIVERSITAS NEGERI SEMARANG;GEOGRAFI;S1;21,10091743;69;327;709.88;FALSE
UNIVERSITAS NEGERI SEMARANG;GIZI;S1;5,405405405;54;999;614.45;FALSE
UNIVERSITAS NEGERI SEMARANG;ILMU HUKUM;S1;13,97166585;286;2047;652.68;FALSE
UNIVERSITAS NEGERI SEMARANG;ILMU KEOLAHRAGAAN;S1;28,93081761;46;159;653.27;FALSE
UNIVERSITAS NEGERI SEMARANG;ILMU LINGKUNGAN;S1;9,926470588;27;272;644.63;FALSE
UNIVERSITAS NEGERI SEMARANG;ILMU POLITIK;S1;20,66326531;81;392;567.67;FALSE
UNIVERSITAS NEGERI SEMARANG;ILMU SEJARAH;S1;15,3526971;37;241;636.34;FALSE
UNIVERSITAS NEGERI SEMARANG;KEDOKTERAN;S1;#VALUE!;17;(Prodi Baru);733,2;TRUE
UNIVERSITAS NEGERI SEMARANG;KESEHATAN MASYARAKAT;S1;5,014749263;85;1695;650.43;FALSE
UNIVERSITAS NEGERI SEMARANG;KIMIA;S1;21,52777778;31;144;622,14;TRUE
UNIVERSITAS NEGERI SEMARANG;MANAJEMEN;S1;6,361556064;139;2185;717.79;FALSE
UNIVERSITAS NEGERI SEMARANG;MATEMATIKA;S1;15,97633136;27;169;628,32;TRUE
UNIVERSITAS NEGERI SEMARANG;P SENI DRAMA, TARI & MUSIK (P SENI MUSIK);S1;44,87179487;35;78;621.72;FALSE
UNIVERSITAS NEGERI SEMARANG;P SENI DRAMA, TARI & MUSIK (P SENI TARI);S1;40;40;100;675.21;FALSE
UNIVERSITAS NEGERI SEMARANG;PEND EKONOMI (PEND ADMIN PEKANTORAN);S1;10,55555556;38;360;709.57;FALSE
UNIVERSITAS NEGERI SEMARANG;PEND TEKNIK INFORMATIKA & KOMPUTER;S1;7,407407407;32;432;712.51;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDGURU PEND ANAK USIA DINI (PGPAUD);S1;24,21875;62;256;592.8;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN BAHASA ARAB;S1;10,18867925;27;265;602.34;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN BAHASA DAN SASTRA INDONESIA;S1;8,464849354;59;697;774.96;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN BAHASA DAN SASTRA JAWA;S1;17,24137931;45;261;723.15;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN BAHASA INGGRIS;S1;9,256449165;61;659;575.07;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN BAHASA JEPANG;S1;11,26760563;32;284;690.25;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN BAHASA MANDARIN;S1;24,19354839;15;62;630.38;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN BAHASA PRANCIS;S1;97,6744186;42;43;639.57;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN BIOLOGI;S1;12,73291925;41;322;654.47;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN EKONOMI (PENDIDIKAN AKUNTANSI);S1;16,42651297;57;347;570.34;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN EKONOMI (PENDIDIKAN KOPERASI);S1;21,24352332;41;193;633.21;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN FISIKA;S1;33,87096774;42;124;621.72;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN GEOGRAFI;S1;18,47826087;34;184;644.15;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN GURU SEKOLAH DASAR;S1;8,870168484;179;2018;644.74;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN ILMU PENGETAHUAN SOSIAL;S1;17,44186047;45;258;646.61;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN IPA;S1;17,85714286;35;196;712.51;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN JASMANI SEKOLAH DASAR;S1;18,51851852;30;162;649.69;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN JASMANI, KESEHATAN & REKREASI;S1;10,71932299;76;709;568.32;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN KEPELATIHAN OLAHRAGA;S1;15,88541667;61;384;611.58;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN KESEJAHTERAAN KELUARGA;S1;12,30769231;16;130;629.33;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN KIMIA;S1;34,12698413;43;126;592.8;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN LUAR SEKOLAH;S1;28,22580645;35;124;599.1;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN MATEMATIKA;S1;12,47706422;68;545;620,69;TRUE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN PANCASILA & KEWARGANEGARAAN;S1;16,1971831;46;284;561.85;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN SEJARAH;S1;12,12121212;32;264;607.44;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN SENI RUPA;S1;34,04255319;32;94;596.84;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN SOSIOLOGI & ANTROPOLOGI;S1;15,18151815;46;303;597.12;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN TATA BOGA;S1;5,537459283;34;614;647.36;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN TATA BUSANA;S1;7,603686636;33;434;597.58;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN TATA KECANTIKAN;S1;8,793969849;35;398;613.45;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN TEKNIK BANGUNAN;S1;27,72277228;28;101;591.56;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN TEKNIK ELEKTRO;S1;28,69565217;33;115;611.29;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN TEKNIK MESIN;S1;25,38461538;33;130;599.33;FALSE
UNIVERSITAS NEGERI SEMARANG;PENDIDIKAN TEKNIK OTOMOTIF;S1;17,5;28;160;569.99;FALSE
UNIVERSITAS NEGERI SEMARANG;PSIKOLOGI;S1;3,766375546;69;1832;612.94;FALSE
UNIVERSITAS NEGERI SEMARANG;SASTRA INDONESIA;S1;10,50847458;31;295;562.77;FALSE
UNIVERSITAS NEGERI SEMARANG;SASTRA INGGRIS;S1;8,530805687;54;633;562.57;FALSE
UNIVERSITAS NEGERI SEMARANG;SASTRA JAWA;S1;24,09638554;20;83;649.78;FALSE
UNIVERSITAS NEGERI SEMARANG;SASTRA PRANCIS;S1;39,39393939;39;99;606.91;FALSE
UNIVERSITAS NEGERI SEMARANG;SENI RUPA (DKV,LUKIS,PTNG,GRAFIS,GBR KRIYA);S1;24,86772487;47;189;573.69;FALSE
UNIVERSITAS NEGERI SEMARANG;SISTEM INFORMASI;S1;3,479236813;31;891;602,14;TRUE
UNIVERSITAS NEGERI SEMARANG;STATISTIKA DAN SAINS DATA;S1;#VALUE!;15;(Prodi Baru);600,28;TRUE
UNIVERSITAS NEGERI SEMARANG;TEKNIK ARSITEKTUR;S1;9,278350515;45;485;654,97;TRUE
UNIVERSITAS NEGERI SEMARANG;TEKNIK ELEKTRO;S1;12,33243968;46;373;664,52;TRUE
UNIVERSITAS NEGERI SEMARANG;TEKNIK INFORMATIKA;S1;3,785271851;55;1453;675,36;TRUE
UNIVERSITAS NEGERI SEMARANG;TEKNIK KIMIA;S1;18;45;250;622,88;TRUE
UNIVERSITAS NEGERI SEMARANG;TEKNIK KOMPUTER;S1;3,926701571;15;382;584.32;FALSE
UNIVERSITAS NEGERI SEMARANG;TEKNIK MESIN;S1;9,557522124;54;565;590.7;FALSE
UNIVERSITAS NEGERI SEMARANG;TEKNIK SIPIL;S1;6,666666667;53;795;641,06;TRUE
UNIVERSITAS NEGERI SEMARANG;TEKNOLOGI PENDIDIKAN;S1;18,82352941;32;170;590.23;FALSE
UNIVERSITAS NEGERI SURABAYA;ADMINISTRASI NEGARA;D4;17,12121212;113;660;630.38;FALSE
UNIVERSITAS NEGERI SURABAYA;AKUNTANSI;S1;9,59634425;126;1313;639.57;FALSE
UNIVERSITAS NEGERI SURABAYA;BIMBINGAN DAN KONSELING;S1;11,63793103;108;928;640.47;FALSE
UNIVERSITAS NEGERI SURABAYA;BIOLOGI;S1;27,61627907;95;344;625.31;FALSE
UNIVERSITAS NEGERI SURABAYA;BISNIS DIGITAL;S1;10,66892464;126;1181;625.0;FALSE
UNIVERSITAS NEGERI SURABAYA;DESAIN GRAFIS;D4;42,74193548;53;124;644.15;FALSE
UNIVERSITAS NEGERI SURABAYA;DESAIN KOMUNIKASI VISUAL;S1;11,97411003;74;618;644.74;FALSE
UNIVERSITAS NEGERI SURABAYA;EKONOMI;S1;15,87982833;111;699;646.61;FALSE
UNIVERSITAS NEGERI SURABAYA;EKONOMI ISLAM;S1;17,79242175;108;607;604.15;FALSE
UNIVERSITAS NEGERI SURABAYA;FISIKA;S1;28,49462366;53;186;598.68;FALSE
UNIVERSITAS NEGERI SURABAYA;GIZI;S1;7,101449275;98;1380;614.45;FALSE
UNIVERSITAS NEGERI SURABAYA;ILMU ADMINISTRASI NEGARA;S1;14,41441441;144;999;558.45;FALSE
UNIVERSITAS NEGERI SURABAYA;ILMU HUKUM;S1;11,46245059;174;1518;611.02;FALSE
UNIVERSITAS NEGERI SURABAYA;ILMU HUKUM (UNESA KAMPUS MAGETAN);S1;#VALUE!;68;–;622,07;TRUE
UNIVERSITAS NEGERI SURABAYA;ILMU KEOLAHRAGAAN;S1;42,65402844;90;211;634.59;FALSE
UNIVERSITAS NEGERI SURABAYA;ILMU KOMUNIKASI;S1;7,065563335;111;1571;561.85;FALSE
UNIVERSITAS NEGERI SURABAYA;ILMU KOMUNIKASI (UNESA KAMPUS MAGETAN);S1;#VALUE!;68;–;620,44;TRUE
UNIVERSITAS NEGERI SURABAYA;ILMU POLITIK;S1;#VALUE!;72;–;622,11;TRUE
UNIVERSITAS NEGERI SURABAYA;INFORMATIKA PSDKU MAGETAN;S1;#VALUE!;40;–;636,94;TRUE
UNIVERSITAS NEGERI SURABAYA;KEDOKTERAN;S1;#VALUE!;15;–;592,75;TRUE
UNIVERSITAS NEGERI SURABAYA;KEPELATIHAN OLAHRAGA;D4;89,36170213;42;47;597.12;FALSE
UNIVERSITAS NEGERI SURABAYA;KIMIA;S1;31,97969543;63;197;647.36;FALSE
UNIVERSITAS NEGERI SURABAYA;MANAJEMEN;S1;5692,307692;111;1,95;597.58;FALSE
UNIVERSITAS NEGERI SURABAYA;MANAJEMEN (UNESA KAMPUS MAGETAN);S1;#VALUE!;68;418;509,37;TRUE
UNIVERSITAS NEGERI SURABAYA;MANAJEMEN INFORMATIKA;D4;30,67484663;100;326;576.7;FALSE
UNIVERSITAS NEGERI SURABAYA;MANAJEMEN OLAHRAGA;S1;34,16666667;41;120;593.38;FALSE
UNIVERSITAS NEGERI SURABAYA;MANAJEMEN PENDIDIKAN;S1;23,00194932;118;513;617.12;FALSE
UNIVERSITAS NEGERI SURABAYA;MASASE;S1;#VALUE!;65;–;615,24;TRUE
UNIVERSITAS NEGERI SURABAYA;MATEMATIKA;S1;29,88929889;81;271;569.99;FALSE
UNIVERSITAS NEGERI SURABAYA;MUSIK;S1;68,23529412;58;85;612.94;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN ADMINISTRASI PERKANTORAN;S1;20,2247191;126;623;562.77;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN AKUNTANSI;S1;20,88167053;90;431;562.57;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN BAHASA DAN SASTRA INDONESIA;S1;14,57489879;108;741;649.78;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN BAHASA DAN SASTRA JAWA;S1;18,54103343;61;329;606.91;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN BAHASA INGGRIS;S1;14,67391304;108;736;573.69;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN BAHASA JEPANG;S1;35,42857143;124;350;640.2;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN BAHASA JERMAN;S1;52,3255814;45;86;620.63;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN BAHASA MANDARIN;S1;55,97014925;75;134;611.86;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN BIOLOGI;S1;26,51515152;105;396;584.32;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN BISNIS;S1;11,96808511;45;376;603.14;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN EKONOMI;S1;30,71672355;90;293;590.23;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN FISIKA;S1;42,28187919;63;149;649.78;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN GEOGRAFI;S1;29,03225806;90;310;639.22;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI;S1;30,33707865;135;445;606.91;FALSE
UNIVERSITAS NEGERI SURABAYA;PENDIDIKAN GURU SEKOLAH DASAR;S1;10,0896861;180;1784;635.44;FALSE
